fname,label
3570d3297c7a97c50a3d.wav,Acoustic_guitar
15580839712e4cde01c1.wav,Cello
4e60aab5478222c30110.wav,Violin_or_fiddle
33364c60b4bbc76e3cd0.wav,Clarinet
926682e61f1ea411ee7e.wav,Gong
22ab5c3bc74c9d91ca5f.wav,Glockenspiel
f504322f31d1f90d4bc2.wav,Drawer_open_or_close
7b0a769b27b7bb9ccc31.wav,Flute
7a52ba5e1d6b197fa869.wav,Acoustic_guitar
956a69cbbd71628c025a.wav,Chime
4c747011d5cb09c1eac8.wav,Meow
5db80ad8bc203ac8fab2.wav,Cough
38b8a9f50e17421cf945.wav,Tambourine
0e1b68f0b0139af9da2d.wav,Cello
40da01eab9e9ae05cfe5.wav,Applause
4347f76de226d551908d.wav,Glockenspiel
08e9f137653e1f852985.wav,Drawer_open_or_close
f435a7c7f17004e372a0.wav,Chime
036c47f292b4fab30cf2.wav,Writing
5a800d3b169ec8a6912d.wav,Fireworks
c716efcb78b17c6db5e9.wav,Shatter
5e7266ad99bc4e2c22d9.wav,Shatter
49e57ca06b59dcc1bbfa.wav,Microwave_oven
fd7e29ee2263a79ff26b.wav,Laughter
337157d2481f9471d7fe.wav,Cowbell
731bc42c19549eac950c.wav,Snare_drum
43af21afc2ef17a6a092.wav,Gong
6a44d9e370fd97201256.wav,Acoustic_guitar
16436760911d93075b01.wav,Fireworks
25e42c353bc6a5766051.wav,Keys_jangling
8d1989d0c98e30908161.wav,Violin_or_fiddle
ac0b7e73d1f6614bf595.wav,Tambourine
9d9c86074c2ef02d3797.wav,Violin_or_fiddle
79d69a3ad6398914f88e.wav,Bass_drum
93db6201e25525945a90.wav,Tearing
28d4229effe2066417da.wav,Cello
0d3d72a1a55a3b200819.wav,Fireworks
c947e3c368ad00439456.wav,Burping_or_eructation
d56bc0a5566b0e1df1f8.wav,Bass_drum
26846d41839bff1a80f3.wav,Gong
9d19189e74bd41c6fb66.wav,Keys_jangling
219165e70c1bb0a9dfb0.wav,Chime
e1aef1e591b4b0da7a58.wav,Keys_jangling
84b6e23c27e8ed40413e.wav,Clarinet
eb730792b9b1258b629f.wav,Tambourine
565ba3415a28213b20b2.wav,Tearing
344e2be03a73f8cca4fb.wav,Hi-hat
8a3f0ba1e3dddb29c898.wav,Hi-hat
10598d6ed352f16e1c4f.wav,Trumpet
0c136d4954cd56bb6dec.wav,Hi-hat
249394721b7949488f0b.wav,Harmonica
b55dc41e6cf511d53f6c.wav,Fireworks
2d2799f0ef3e2d4bfd9d.wav,Saxophone
a323072c57ddf6150279.wav,Harmonica
022935321eb98fe208eb.wav,Computer_keyboard
0b1ff1a697517a1a7127.wav,Applause
4955bb6248bcc46141f8.wav,Applause
7e2b502060edce2ad540.wav,Cough
a3f435e99e1a6b4c7604.wav,Bus
8480fa969c18437040e9.wav,Bus
ef2aa085b1d9251ad62e.wav,Bus
2af043cff28c8a15a222.wav,Hi-hat
9e25a2fc5272b2feec2b.wav,Burping_or_eructation
5ae5259abca0d4553b60.wav,Clarinet
e0a90455439c936318b5.wav,Acoustic_guitar
6ef2768053f904a4fd6b.wav,Hi-hat
a23963f34f1a5084249c.wav,Fireworks
93ea53156c432987fa05.wav,Hi-hat
ee673c09f167d14b4d76.wav,Tambourine
7aba8a44981c65723b89.wav,Writing
92e5c5912fb6199d918a.wav,Hi-hat
a329499528bf64a598e4.wav,Drawer_open_or_close
170a63eaf418d94e0898.wav,Trumpet
ce2f111ba44211187e6d.wav,Knock
81b0734087cd530a2a04.wav,Drawer_open_or_close
afe89b380e6c5d5c1db3.wav,Shatter
bbcb3a979c2c4e89401b.wav,Gong
df2407f030386e6149cc.wav,Hi-hat
1448366e54b6d2c65207.wav,Tearing
2efa0f5f711b9fbfc116.wav,Saxophone
2b693b3b208f47c05624.wav,Harmonica
2e4c648b729e258450e5.wav,Writing
6dc071adbb2f050bb287.wav,Fireworks
40d41d0ce8791618fc5b.wav,Bus
2c76f35b13eebe50f617.wav,Fireworks
dd06418273cc4acba174.wav,Tambourine
315f8017a19c26eac8ef.wav,Knock
ed19849d103cde48e2b9.wav,Microwave_oven
b52539c098e7180e2fc4.wav,Hi-hat
4d8470ee5e32fe6b0d76.wav,Gong
b3db70074333df3160d3.wav,Bus
8f8043f6ba682fe07676.wav,Harmonica
5b57dcea7c6f4612d2b5.wav,Laughter
f46562d6b70b44aed79e.wav,Writing
4e9a52fd9696e593bf80.wav,Shatter
b2b206e6068232364567.wav,Cello
01ca9e8b7babb1b16bfd.wav,Shatter
cc0100f5ab306a06cfac.wav,Tearing
436fbe29b99bc6ff78c3.wav,Drawer_open_or_close
1dcd329e45e05fd845d0.wav,Oboe
f5812b1403c9c67af803.wav,Laughter
68189b9f57fb69a9b4c9.wav,Clarinet
ad4b56acf878b29dd009.wav,Double_bass
9608d445b8ff2b2b9ec7.wav,Fart
ba7c280298ad131336d1.wav,Tearing
16f53152694db4781a2a.wav,Cello
637169ff1bdfd6ed3b8c.wav,Gong
844edc38174ba5e8dc2b.wav,Scissors
522112ed6eaa9f22e0f0.wav,Applause
81ccc6a08ff119342d89.wav,Cello
621c18278a6613a34d20.wav,Squeak
bcb25f4bea1b280367ed.wav,Tambourine
d8738dda777b65fee6d1.wav,Laughter
3143aa62ffc56ca847ee.wav,Harmonica
6f7aee1ffd737bc0804a.wav,Cello
87e3318b7afcef97442d.wav,Gong
8a3160a287455b925d76.wav,Gong
af75b5f8a74adda868ab.wav,Cello
bcea2ba2db6e5f423c75.wav,Flute
dad32ccc024af62efe97.wav,Cello
43bd86a5e2a3d10c4d99.wav,Microwave_oven
b03b0d30b32967c0c672.wav,Harmonica
e754a4232c841126b37c.wav,Hi-hat
5a3d21e1af18a2a4e24c.wav,Knock
60552438e141861541f4.wav,Writing
e0363a64288e8c63d845.wav,Oboe
d415459e1f3d92edf71d.wav,Tearing
9bc699ec09c2eda4198f.wav,Bark
ad333fa418a858dbf3b3.wav,Drawer_open_or_close
c5b13f18efda98ddc8f0.wav,Tearing
c51efb41ebfb2273598e.wav,Laughter
6e4fcb0804508f010071.wav,Shatter
7a46481607bf4705e938.wav,Hi-hat
0dcbd048e273ae3db640.wav,Burping_or_eructation
1bd5507b276a4814e952.wav,Shatter
1c2968efbf85f5e5cd59.wav,Snare_drum
6a534d3327f975316cc1.wav,Scissors
1b5d659be71685ef2912.wav,Oboe
03bf2424361b8c18d263.wav,Hi-hat
83cb618b7590dc4f63a1.wav,Tearing
4d6e0a42d5be3a5e1fa3.wav,Bass_drum
b41cc2601f1b4ce92887.wav,Bass_drum
5947e56df8e27e164207.wav,Squeak
4b409618bef2c6255313.wav,Telephone
79e1dd3a0327f236252a.wav,Snare_drum
ad15dad929b3b8e378f4.wav,Acoustic_guitar
b10f14d5207004a954ce.wav,Double_bass
7172abca13a4b0cd7c33.wav,Tearing
c406b264262c872567db.wav,Violin_or_fiddle
a6801fcf7f18da7c3df0.wav,Burping_or_eructation
222bd0844eb61a273104.wav,Oboe
5d3c44e7c13dec288509.wav,Bass_drum
f937e3b3bc289abf7c1a.wav,Flute
928203a54bfe50999814.wav,Writing
141923e9d50c1d0fff07.wav,Saxophone
012e93a3dda0d68753fc.wav,Flute
de5f9654587c5595b624.wav,Trumpet
7dbb830cf161a2022d2d.wav,Clarinet
302a4bf93ff01f0b6f0b.wav,Scissors
e75dce90ed7c93d379ae.wav,Fart
b193fef200fe0f427dad.wav,Gunshot_or_gunfire
b4779ef7f2ad187b3ccc.wav,Snare_drum
05b59f9072cf5fcf81de.wav,Cowbell
6fef866e70cbb75b9e00.wav,Oboe
f538c5eb33cc5e9bc2d0.wav,Shatter
0b693de64c0696e69579.wav,Clarinet
e68d710096b20958a5b3.wav,Saxophone
a4ad1f2b1086381b4830.wav,Shatter
dc0d3b7dfc2d02698a88.wav,Flute
61634442592c1eede67e.wav,Tearing
d8afcdd2ced2dbdd736d.wav,Knock
0af0f6fa8ebb7587667e.wav,Applause
81fb3d0df9bfc9aaab5f.wav,Gong
bacdafff75829fd76ae7.wav,Bus
e5b16a64f3a22a5e820c.wav,Applause
a251d2e722cbcd549f70.wav,Double_bass
bbbe6b9909c963fd5fd1.wav,Laughter
2bdc94991d58fbe782bf.wav,Acoustic_guitar
2df9e2c28c75d49099ab.wav,Cough
3485ea1c2d7d9cf2e15a.wav,Tearing
e4ff026857f344568b3a.wav,Shatter
9bc5a895956e1a0b47a4.wav,Cello
7dfeb8c9957cae3b706d.wav,Writing
7f0e955e4a0e92bede5d.wav,Laughter
989e34a8d7b68921e702.wav,Snare_drum
2dfeed09348c3bc9b716.wav,Tambourine
e92aa17e477a746fd43c.wav,Gong
1f3fc1d86f4f0ec2582d.wav,Bass_drum
5416c15a7e7f420d3bb3.wav,Gong
427080e15f97a57e0148.wav,Keys_jangling
790266b5b423eddd0881.wav,Trumpet
2a2ac6ff00a1ffb9e2ae.wav,Drawer_open_or_close
0707f124755c06b4dd19.wav,Bark
5a2f0e95ea83c8cc7546.wav,Saxophone
e629d596e012e965594d.wav,Saxophone
07507c7923b73a56af73.wav,Cowbell
9131e523ded4206d44bd.wav,Fart
e77343b1deba56c65c24.wav,Clarinet
d04214f273d9669a3e76.wav,Writing
923913e2d3bdbf156651.wav,Snare_drum
efead6e9cf82b07e688c.wav,Keys_jangling
e79680aacec31fcab06c.wav,Fart
53bdc7afd659847def7d.wav,Knock
72bb3afc2effa8d41da5.wav,Bark
dd4db63a154c282e4f3c.wav,Writing
5b0ee4eacd77b58f3ef9.wav,Tambourine
6b90053b30b507ef28d2.wav,Tambourine
008d6b94b390bbe4841b.wav,Tearing
f1d6037f696087dfeb7a.wav,Oboe
1b63f29f06ea7cbfc908.wav,Knock
1f74fe3a1f335fd278d7.wav,Snare_drum
12c0fd35b744488b58f5.wav,Applause
3d9cc14f6ea23c387f49.wav,Writing
269b68d2472b734376cd.wav,Oboe
06be16684eee1bf3d68c.wav,Cowbell
f7205ecd5d0529cdbb5f.wav,Laughter
e0e391fa1c3ad59b1ecc.wav,Cough
9b10f7c71a789e7c2bd5.wav,Fireworks
af0268bad95b8e2be771.wav,Glockenspiel
08d7312bbd2262468911.wav,Cello
1cbd80ec8285f9f173eb.wav,Tambourine
3f319128cf677e6aa89e.wav,Hi-hat
605a98f4bc2f3e96f01b.wav,Scissors
4f09b8a309301420783e.wav,Bark
ab37978b0a9d5c914f40.wav,Drawer_open_or_close
8c2ea02f61fa3e9034fe.wav,Snare_drum
5cb133e56d87ac0b3a9a.wav,Clarinet
6f9fe0e520b40c9e7c03.wav,Telephone
2ec49a8408dd3522786d.wav,Cowbell
15b48869be66dc0d9a45.wav,Cough
7990974fd7a2699d8ccf.wav,Snare_drum
c1060968058233b5ff7d.wav,Tambourine
a3a1572086193c754878.wav,Tearing
57e937ef3c995c288319.wav,Telephone
7c122bee2214c209802c.wav,Bark
39d91fde3cfb48564f29.wav,Fireworks
34fb25960263b82443e4.wav,Saxophone
fba50d9b49ef703016ea.wav,Tearing
5b06a554778bc760a8f6.wav,Trumpet
56e92e2a5defd93421b6.wav,Bark
592beb5608117115a03b.wav,Laughter
4578eb9f36c9265ed260.wav,Oboe
9a9ef31a46431172e2c4.wav,Electric_piano
35c9efcf6aa9345e7c91.wav,Knock
8abb8b2c0f63be503520.wav,Saxophone
e45f8a935b3848e2d224.wav,Flute
db4c2695f683ee8cc540.wav,Bass_drum
44141dc21d4cd7a9d276.wav,Trumpet
b9b86e9a677390bd4389.wav,Meow
95f0d78d626da7f03595.wav,Tearing
33c12ba765dc2d26d9ce.wav,Violin_or_fiddle
6c389a5cba93db4b97d3.wav,Flute
e8d490965decc221d5d7.wav,Applause
e13f5be65cd6260b99cf.wav,Clarinet
6d16f4780fa6832846cb.wav,Tearing
a88f26d54c1cf1755ee0.wav,Cough
9db0f55a905ddeecca01.wav,Laughter
ac3b5e09a8aee7c41746.wav,Fart
d880b7f37eaef9dcb1a9.wav,Violin_or_fiddle
3ecac40687b21c17d898.wav,Harmonica
ce2d370f8d949f4d7584.wav,Saxophone
b6014de9bb39f947eaef.wav,Burping_or_eructation
78c4a021c6fef2bc53a0.wav,Meow
a917e3d4a8f8f81c55dd.wav,Gong
3cab434c1ea9b62bfa39.wav,Cough
47c32b8b2fd0de4bc1ff.wav,Applause
47deb9e147bc82bfda63.wav,Trumpet
74d23bcc6e6a3fb7729c.wav,Applause
d25e41d82cf4aaee7dfd.wav,Tearing
f187330933cd55ae1255.wav,Chime
5d1f3200a85840aa37e9.wav,Clarinet
a3dcefc912d940555ba5.wav,Flute
517011b4f8390d970f75.wav,Snare_drum
e653ca5d69c11369f39e.wav,Knock
29de6fe9c6ad3642b25b.wav,Tambourine
04813339d37430faa1d5.wav,Burping_or_eructation
12a06fc8f4af76519b48.wav,Chime
fa0cda6f24cd56bcda0f.wav,Fireworks
98e6b187d3510149322d.wav,Double_bass
779d1978a0348a625d56.wav,Fart
da3126a6c3acded23e92.wav,Snare_drum
6b252cb7000e47cf9586.wav,Tearing
b43c65cdb587b5ae73de.wav,Snare_drum
35e702a77d727e27e93a.wav,Applause
3596bf293e59dcb60e3f.wav,Violin_or_fiddle
61b205f08e6ec927acb4.wav,Tearing
c882393b422c96e215d0.wav,Bark
f1599c5d47a08486412d.wav,Snare_drum
73d0bd4d447d0745b05c.wav,Microwave_oven
0db9ded7c544cad6c5b1.wav,Gunshot_or_gunfire
fceaaafa652ebba9a3cd.wav,Cello
14a6f354e91ceb0655e3.wav,Cello
d46ce60ad275a542a87b.wav,Bass_drum
5487e87f4dcf2c6aa2ef.wav,Laughter
4bade42a03b7de8ffa47.wav,Tearing
3bee5bce4422a0923769.wav,Squeak
752c83d828495247cd6e.wav,Flute
4ab74e5b4612250ae2b7.wav,Clarinet
e342d38f54890a58f528.wav,Fart
ee638f17c072baacc045.wav,Squeak
60a1ba0dc5a95055c14e.wav,Acoustic_guitar
a4f32305644406ca3710.wav,Clarinet
03998c04112db237e2aa.wav,Oboe
e5040c16542417167c61.wav,Oboe
404da1469dfc93aba0e6.wav,Gunshot_or_gunfire
4af7459fe22434fead89.wav,Tearing
9c33b2b4982fc0f35506.wav,Tearing
9b90174b9bef41fc6727.wav,Acoustic_guitar
3fee01b0b637a8b51527.wav,Laughter
5cff297398c8ac5d5b3f.wav,Gong
f84e565b577be7b13a0d.wav,Flute
0cc26d64e4b358ed89ed.wav,Cough
ab6569164fa7f9ecd366.wav,Cough
50aebebe3a302c51c3f6.wav,Bus
72ffc8e6f97369c19007.wav,Bass_drum
90b9be2090cba5c5dd40.wav,Bass_drum
33eb1aad29926dc95129.wav,Gong
f861b67bda241a53b473.wav,Double_bass
7db9fd6f6768727bd8aa.wav,Violin_or_fiddle
bd672ef999a04453c7e5.wav,Tearing
4fcce12de360cca1797c.wav,Double_bass
2aa9a7c6a9b3ec564860.wav,Tearing
1c4babc620112a5a9eec.wav,Bass_drum
bc57f7269b353aad9c54.wav,Violin_or_fiddle
17f5ef491a70bc888893.wav,Fireworks
35d4c382d0daae744322.wav,Computer_keyboard
b8af76b57089fe6bcc6d.wav,Double_bass
f761ff2bb003f027941d.wav,Flute
3f12d8a9cae368f0d592.wav,Keys_jangling
aaeabd95714272c83d42.wav,Oboe
8a877d34c4723286440a.wav,Shatter
a7923b2e58188abda047.wav,Bass_drum
9b8a6dfe12169ac4accc.wav,Fireworks
2a213c6add163ea9787a.wav,Acoustic_guitar
ac27cf2b57df1b93dad2.wav,Microwave_oven
005e20afb8ba6b054afb.wav,Clarinet
4c208af8aca0a60e6e34.wav,Fireworks
227287cd567ceb59f522.wav,Fireworks
bc53f03713e4b67280c9.wav,Squeak
91ad69ddec7d364ce2cf.wav,Fart
68d671f4d44d5aa15868.wav,Gong
433b530a5fdb604ca037.wav,Cough
355fc5f1d9c6f1431f2b.wav,Saxophone
3bc998f5cb91420951e7.wav,Drawer_open_or_close
013cd0ea66b16ce7c13b.wav,Keys_jangling
60800487a51cb57dbfdb.wav,Cello
8c8d92327eecf07b0004.wav,Gong
1fbd305735d66dbf8b0b.wav,Trumpet
529d1a33ee36b02d00ef.wav,Bass_drum
66c85e18db252dab6acd.wav,Cough
48a3b39a8b52c840178a.wav,Squeak
4c2072b48e11832c3747.wav,Snare_drum
73d1c68eebe9d046665d.wav,Applause
c30e94367081a9cc4e74.wav,Oboe
2ed9f314d1254fafecec.wav,Bass_drum
aeb7db437ee2be1b3835.wav,Hi-hat
5c02c8708a28028505fd.wav,Fireworks
03574035a12348330196.wav,Burping_or_eructation
b7e57ccb69ba0bcfa99a.wav,Violin_or_fiddle
ac4d65a337562cdcdc29.wav,Tearing
e87735600ba346404f51.wav,Tearing
0475a6cabf75059fdb5a.wav,Gunshot_or_gunfire
0ce2b7a098f87a9f24a5.wav,Gong
4010f8ac6200540d66f9.wav,Laughter
a0786f57c8825c0781cf.wav,Gong
41c4d1b7ac0f96f7e18d.wav,Gunshot_or_gunfire
9d7b29c9c774557daa1a.wav,Bass_drum
c88cba6011e97e17c8c5.wav,Saxophone
b0e0f1c77bd00ead4362.wav,Gunshot_or_gunfire
1025081fdf14740c413f.wav,Hi-hat
aaee0e6db1b1b0619546.wav,Telephone
523b37ee31f419feaf85.wav,Tearing
e1d9adcc9687c4187cb1.wav,Tearing
529e8614518de28a6dd4.wav,Applause
1130c0bef711533d0007.wav,Fireworks
11d9dac55eb2f20fcc56.wav,Applause
d0380160c302c0c47c2d.wav,Bass_drum
54b4de944430c46ac513.wav,Fireworks
6254c0b6aa8d20d2f5c3.wav,Acoustic_guitar
c73525c97668b4c325d5.wav,Tearing
782c9a85b007e1c93147.wav,Knock
90958ed809eaab710832.wav,Trumpet
c40f60846c3bafc1be4f.wav,Laughter
68d19afd41ef17e527f5.wav,Fireworks
4c529a862d62234fb1c1.wav,Knock
1d8237601be352684d6a.wav,Fart
9517e6d2834b28243147.wav,Fart
b6841f1fffe662da584e.wav,Electric_piano
8ec18bc2c50f44dc2468.wav,Flute
2e8e2610b9242b5f4bf5.wav,Finger_snapping
2256487b62de3f254205.wav,Fireworks
80447bc65cdd14950fb8.wav,Applause
235e11f56d105659d0c8.wav,Flute
c5dc479a1dfaf36ec1a3.wav,Oboe
bfe821d3b950f534ae3d.wav,Tambourine
4df7251844988dabee65.wav,Writing
e0cf2118cbba410bfd65.wav,Fireworks
a20cc025a1d28ce37603.wav,Bass_drum
7614f754ab21c6240810.wav,Oboe
51eed01b8686e6a443e5.wav,Saxophone
bb3d08db5b976e13579a.wav,Chime
c101e7079d8ea4c50afc.wav,Meow
b9237b8ba80c6d06da95.wav,Cowbell
1189d4ca5520679a0a15.wav,Tambourine
4211ce49372836188e01.wav,Bass_drum
ae1bda81f4a7efa865f2.wav,Squeak
acec86d4432bbaf97c32.wav,Cowbell
abf2bd9d45f862c33df9.wav,Electric_piano
90d643a1575457bc3154.wav,Cowbell
d9a9a82747293c9d40b3.wav,Applause
9093dee33739c9a3dfb4.wav,Fireworks
1e8b015635d78e3fb1a3.wav,Microwave_oven
584e2936bb55fec23e66.wav,Fart
53fb4097b7db7e2b5f77.wav,Gong
aded0087afffb3b71f7b.wav,Finger_snapping
50c14e9af04a6cb3d51e.wav,Oboe
d7cc8635c1ef2c6245d6.wav,Electric_piano
2494e93db7c4a6d27137.wav,Writing
52b9975a567a0a64dddb.wav,Gong
efa67bc754d2bfb61697.wav,Clarinet
a0d236ec67b8952bb617.wav,Cowbell
189de275146f19e36c78.wav,Tearing
944bf7b3c3246f975629.wav,Double_bass
9164bbe4a304f77b841c.wav,Writing
84faadd5f8b0e64def01.wav,Writing
0b36b887dc8468cd0ee3.wav,Violin_or_fiddle
ee770b44ed87929392c4.wav,Microwave_oven
2a8029a84dd703f16ec4.wav,Microwave_oven
f4caf3479aed59a3017e.wav,Snare_drum
b716811f31429145b86e.wav,Shatter
cd510a6237c785d5ae4b.wav,Scissors
eb1360fb7ff2da54981e.wav,Clarinet
4d42e03c07b14ee448a8.wav,Squeak
4dbc968d5995ba1deca1.wav,Bark
9d56ee7826db1508e677.wav,Harmonica
89502c498d1b381c105f.wav,Drawer_open_or_close
c9834de3067dd7d96701.wav,Tearing
a5bc1e90ed5769047411.wav,Saxophone
b571fbd6537eb4b14923.wav,Tearing
3077111a1241d25a710c.wav,Flute
bca4b779fa21f4416faf.wav,Bass_drum
e0635af764db753f0757.wav,Bass_drum
ee688beaa92cf6372d4d.wav,Tearing
5c9c068a367193105a42.wav,Fireworks
cb266374587c52279f0a.wav,Burping_or_eructation
cba1e707ee19d1cceadc.wav,Hi-hat
6a95804988e0177bb3b5.wav,Shatter
f62ba43eecf526254c1b.wav,Bass_drum
f960c2d11f84d2623a02.wav,Tambourine
55c8a1e61d0da9b6f8cc.wav,Telephone
2b83c60b07341ff164a2.wav,Violin_or_fiddle
390285542a69ccaa8c4d.wav,Clarinet
3bb9c8f353e2c97de099.wav,Fireworks
53bd145b8d7c109708f1.wav,Cough
8aa7d8c423013b00cef0.wav,Gong
3a97a7478cd94473260e.wav,Burping_or_eructation
cf32e54f9d8a7e0774b6.wav,Flute
2e8c4003fffa8f62620e.wav,Squeak
14b3f7f8879fbca1f5ca.wav,Drawer_open_or_close
fdaaf1ed2c7e067ab3e3.wav,Bass_drum
87938c1e662bd504aac2.wav,Glockenspiel
caa952c0515146138033.wav,Applause
1644c6801da401254afa.wav,Gong
e37efe2d536e949601df.wav,Harmonica
8301a2a0a7db6d8987f0.wav,Snare_drum
7f7ddc3012a92bfe2a90.wav,Fireworks
570c68bcc6cbfc550a81.wav,Knock
8b7a33b119fb8a597d15.wav,Fart
2cc72649ba18f3f5f1e8.wav,Cello
1ebf97d05cb8bf848cec.wav,Double_bass
ac5e4413902bbd012c77.wav,Snare_drum
fa6da498f28f2f233323.wav,Trumpet
88db2aa2110ac6ea0806.wav,Shatter
4757f37009f1d6130a6b.wav,Shatter
36ac15c4a5c6c6d83e0f.wav,Microwave_oven
02f7e5d37570608d0f68.wav,Snare_drum
422e665a23c4b28d8ae3.wav,Fart
f817f700188a25e3266a.wav,Tearing
e656b74216e72496551d.wav,Flute
4dba7db7684dce88eadc.wav,Bark
eb78db4a060eb1dd8e79.wav,Clarinet
35cc9f58f31dbf913beb.wav,Meow
9f3629dbe57f30a7cb10.wav,Cough
605af3ca3d110afcf2e8.wav,Cough
17a6af33ff85e66e4aca.wav,Flute
b7c64aa774120e0b41bd.wav,Computer_keyboard
d02b7c1aa13bd5b0b425.wav,Bark
397e7dd78f72b80aa117.wav,Cello
7b96a7b3e1832df1a30b.wav,Squeak
d1a76d0c19363e62b716.wav,Gong
36a1b848e9628852612b.wav,Double_bass
ef815263f0fc283bc9b1.wav,Snare_drum
8e431601ab7418174b53.wav,Burping_or_eructation
f3c5d1380cf6178b4b5d.wav,Drawer_open_or_close
b88fe8f37eade7c423ce.wav,Fart
0a479777ef1013a0f326.wav,Double_bass
1ac54086af5471677b4e.wav,Gong
f0387029a2d3074bbe71.wav,Clarinet
824f9f9e7658f99d961a.wav,Fireworks
9151f33c41a62ab9729c.wav,Finger_snapping
4a54265ee2fcd647d3cb.wav,Tearing
1b295569a29e44200243.wav,Applause
033337edb2232e4d0a23.wav,Flute
f7cbb98d673a096b57a4.wav,Gong
64552896a45067c53e61.wav,Shatter
41790270937e590a7a43.wav,Writing
1b0cc7b5280b6e1b9ddb.wav,Keys_jangling
3a4cbad972c5232ea352.wav,Finger_snapping
a24b0494a94bd7a5762c.wav,Acoustic_guitar
58bc96be26db32c2ed59.wav,Saxophone
836167a86257584ad172.wav,Flute
68aaeeaf52a1cf46a7c2.wav,Tearing
f555c0327f88c8331fe5.wav,Scissors
790265d56864a5aa2f2e.wav,Laughter
d3af57bba3532300bf57.wav,Bass_drum
be4a0450593ac3974796.wav,Bark
5e1d17becc5cb3d919e2.wav,Microwave_oven
2311e10302cb9ae3f888.wav,Keys_jangling
3b7c06291d9a87bf8178.wav,Writing
86187a4ba33908cd7f69.wav,Cowbell
ebefb3f4d79217970bc5.wav,Tambourine
d91c53bf00b8887d2b7a.wav,Cowbell
1aa4a55a94f514de61be.wav,Gunshot_or_gunfire
e02517d9092825c2a96f.wav,Applause
75a0838ca78d4235bebc.wav,Fireworks
f9be5ecf8cc4a451b139.wav,Gong
bf5804b1e3d54f6a649b.wav,Bass_drum
98189b9450731a230fc1.wav,Trumpet
79f488c0d61e5a8b8f80.wav,Harmonica
9f1107a44d99ba7515bd.wav,Cowbell
001e64cdd9984e165d34.wav,Oboe
482726982a4abe7a89c7.wav,Applause
cb721b82ea98cfeca474.wav,Clarinet
067b65e56e947146106c.wav,Clarinet
126da50e0c3e3dc9aa88.wav,Bass_drum
e6962b8ee1fae44352d9.wav,Cello
4d5798840579b86e1cc0.wav,Chime
014ab2afdf1fd15bb17d.wav,Fireworks
3354ff366a3be1c59caa.wav,Gong
961cb49fd0dc615e2597.wav,Applause
d620026e724b12daab28.wav,Hi-hat
eb4141f7c267bf9d0176.wav,Oboe
96662a6aa7f730bea66f.wav,Bass_drum
43807371cf01f095a510.wav,Applause
323171f1f5fdd860fafc.wav,Tearing
2fbd6e3d5202a625d63b.wav,Gong
8aa92723372758a21315.wav,Chime
9d542e6b27f5e1583f5e.wav,Scissors
934136c13a783e1664d9.wav,Scissors
d7c4697862c3a3eec95b.wav,Saxophone
8c6bcaf164e56be75319.wav,Burping_or_eructation
9fc3aba48291286748ff.wav,Bark
92117f033ac69f1014b1.wav,Violin_or_fiddle
8723fb0dbcff698f0175.wav,Violin_or_fiddle
f24ecd71d2e46aec103a.wav,Knock
499dc6d2d0535ad56743.wav,Electric_piano
e0b26ee70a3fb6108514.wav,Applause
cec7dbe86271f4fb2a16.wav,Tearing
2f24d81b2185d74c1e4b.wav,Oboe
01b366f70ee8eec9e550.wav,Double_bass
78108053d90f850df6db.wav,Trumpet
850d6c3105c72428e73d.wav,Laughter
1ecdd38ab43581ef3d0c.wav,Bus
1a65e78cd96fd7caaa6c.wav,Double_bass
1a4839ecedd3492796ab.wav,Electric_piano
de992ed9973f28df75eb.wav,Cello
46a9f4b627085383a423.wav,Harmonica
862fb9837c506fb95df5.wav,Gunshot_or_gunfire
e398c39cd23cc3ab1823.wav,Glockenspiel
18ae1b2ca18a85ace77d.wav,Saxophone
696635279f310eb4bc39.wav,Burping_or_eructation
eea40563168f6bcb1879.wav,Double_bass
ea14cd0a6c3b64f9cd83.wav,Electric_piano
8e9b603a0e725aa5898a.wav,Clarinet
ec1ebb838c2bca13ec97.wav,Squeak
9b34a00015863cde37e3.wav,Bark
44d835b3e8788b7f231b.wav,Fart
ed441cdbf9914bc1bc1b.wav,Harmonica
67bf5139dbfe075bef2c.wav,Meow
fbb0eb54d733ec824436.wav,Shatter
2316a4de679b76a8f8ef.wav,Microwave_oven
e2080770abefc3e5d9ef.wav,Scissors
0b21e4ca55aef80da128.wav,Electric_piano
d363012c7022e9f7a5d6.wav,Fireworks
fc5c49e86f230000af3a.wav,Clarinet
174fb4074468bad3b807.wav,Cough
de07f950d19f0291573f.wav,Oboe
8363c03eae304849969f.wav,Saxophone
c9cdaeb18fe8a42bfdee.wav,Tearing
5049e0e35a89b63de259.wav,Saxophone
be2ba600f1c0732a5b40.wav,Applause
96c146ba539fd9325bef.wav,Tearing
df8a2b579b26b3918d92.wav,Scissors
5aed642df024ed1eae33.wav,Fireworks
221fd7a807c9a8d5aefa.wav,Finger_snapping
70292b11a7b76294dcaa.wav,Finger_snapping
1927fcc93f9fde5b9f75.wav,Fireworks
6beb37703cf24e343a02.wav,Applause
66fc05f4ed02617ca67f.wav,Tearing
1145c871102c7c75914c.wav,Glockenspiel
84cdc027a5bbc126418c.wav,Scissors
b2e422890c07c58941e0.wav,Burping_or_eructation
f23feaa8ece41bc07af8.wav,Shatter
f7e00b0e3813cff01d0a.wav,Shatter
